ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
SPX,20230502,4164.1,4119.58,4164.1,4089.72,4167.87,-48.29,-1.16,1.78,2638400.0
SPX,20230501,4166.79,4167.87,4186.92,4164.12,4169.48,-1.61,-0.04,0.55,2244433.0
SPX,20230630,4422.44,4450.38,4458.48,4422.44,4396.44,53.94,1.23,0.82,2489652.0
SPX,20230629,4374.94,4396.44,4398.39,4371.97,4376.86,19.58,0.45,0.6,2152193.0
SPX,20230628,4367.48,4376.86,4390.35,4360.22,4378.41,-1.55,-0.04,0.69,2276950.0
SPX,20230627,4337.36,4378.41,4384.42,4335.0,4328.82,49.59,1.15,1.14,2286873.0
SPX,20230626,4344.84,4328.82,4362.06,4328.08,4348.33,-19.51,-0.45,0.78,2248760.0
SPX,20230623,4354.17,4348.33,4366.55,4341.34,4381.89,-33.56,-0.77,0.58,3056621.0
SPX,20230622,4355.4,4381.89,4382.25,4351.82,4365.69,16.2,0.37,0.7,2091147.0
SPX,20230621,4380.01,4365.69,4386.22,4360.14,4388.71,-23.02,-0.52,0.59,2324031.0
SPX,20230620,4396.11,4388.71,4400.15,4367.19,4409.59,-20.88,-0.47,0.75,2431768.0
SPX,20230616,4440.95,4409.59,4448.47,4407.44,4425.84,-16.25,-0.37,0.93,4195443.0
SPX,20230615,4365.33,4425.84,4439.2,4362.6,4372.59,53.25,1.22,1.75,2569292.0
SPX,20230614,4366.29,4372.59,4391.82,4337.85,4369.01,3.58,0.08,1.24,2641025.0
SPX,20230613,4352.61,4369.01,4375.37,4349.31,4338.93,30.08,0.69,0.6,2547780.0
SPX,20230612,4308.32,4338.93,4340.13,4304.37,4298.86,40.07,0.93,0.83,2457046.0
SPX,20230609,4304.88,4298.86,4322.62,4291.7,4293.93,4.93,0.11,0.72,2141505.0
SPX,20230608,4268.69,4293.93,4298.01,4261.07,4267.52,26.41,0.62,0.87,2224429.0
SPX,20230607,4285.47,4267.52,4299.19,4263.96,4283.85,-16.33,-0.38,0.82,2726819.0
SPX,20230606,4271.34,4283.85,4288.33,4263.09,4273.79,10.06,0.24,0.59,2246726.0
SPX,20230605,4282.99,4273.79,4299.28,4266.82,4282.37,-8.58,-0.2,0.76,2189296.0
SPX,20230602,4241.01,4282.37,4290.67,4241.01,4221.02,61.35,1.45,1.18,2730480.0
SPX,20230601,4183.03,4221.02,4232.43,4171.64,4179.83,41.19,0.99,1.45,2581649.0
SPX,20230731,4584.82,4588.96,4594.22,4573.14,4582.23,6.73,0.15,0.46,2411538.0
SPX,20230728,4565.75,4582.23,4590.16,4564.01,4537.41,44.82,0.99,0.58,2359801.0
SPX,20230727,4598.26,4537.41,4607.07,4528.56,4566.75,-29.34,-0.64,1.72,2666286.0
SPX,20230726,4558.96,4566.75,4582.47,4547.58,4567.46,-0.71,-0.02,0.76,2312272.0
SPX,20230725,4555.19,4567.46,4580.62,4552.42,4554.64,12.82,0.28,0.62,2264513.0
SPX,20230724,4543.39,4554.64,4563.41,4541.29,4536.34,18.3,0.4,0.49,2136207.0
SPX,20230721,4550.16,4536.34,4555.0,4535.79,4534.87,1.47,0.03,0.42,3275430.0
SPX,20230720,4554.38,4534.87,4564.74,4527.56,4565.72,-30.85,-0.68,0.81,2593545.0
SPX,20230719,4563.87,4565.72,4578.43,4557.48,4554.98,10.74,0.24,0.46,2585040.0
SPX,20230718,4521.78,4554.98,4562.3,4514.59,4522.79,32.19,0.71,1.05,2538287.0
SPX,20230717,4508.86,4522.79,4532.85,4504.9,4505.42,17.37,0.39,0.62,2357508.0
SPX,20230714,4514.61,4505.42,4527.76,4499.56,4510.04,-4.62,-0.1,0.63,2371251.0
SPX,20230713,4491.5,4510.04,4517.38,4489.36,4472.16,37.88,0.85,0.63,2254612.0
SPX,20230712,4467.69,4472.16,4488.34,4463.23,4439.26,32.9,0.74,0.57,2323661.0
SPX,20230711,4415.55,4439.26,4443.64,4408.46,4409.53,29.73,0.67,0.8,2131115.0
SPX,20230710,4394.23,4409.53,4412.6,4389.92,4398.95,10.58,0.24,0.52,2171847.0
SPX,20230707,4404.54,4398.95,4440.39,4397.4,4411.59,-12.64,-0.29,0.97,2113382.0
SPX,20230706,4422.62,4411.59,4422.62,4385.05,4446.82,-35.23,-0.79,0.84,2226039.0
SPX,20230705,4442.04,4446.82,4454.06,4436.61,4455.59,-8.77,-0.2,0.39,2152799.0
SPX,20230703,4450.48,4455.59,4456.46,4442.29,4450.38,5.21,0.12,0.32,1243004.0
SPX,20230831,4517.01,4507.66,4532.26,4507.39,4514.87,-7.21,-0.16,0.55,2352361.0
SPX,20230830,4500.34,4514.87,4521.65,4493.59,4497.63,17.24,0.38,0.62,1827645.0
SPX,20230829,4432.75,4497.63,4500.14,4431.68,4433.31,64.32,1.45,1.54,1936663.0
SPX,20230828,4426.03,4433.31,4439.56,4414.98,4405.71,27.6,0.63,0.56,1669882.0
SPX,20230825,4389.38,4405.71,4418.46,4356.29,4376.31,29.4,0.67,1.42,1959845.0
SPX,20230824,4455.16,4376.31,4458.3,4375.55,4436.01,-59.7,-1.35,1.87,2077194.0
SPX,20230823,4396.44,4436.01,4443.18,4396.44,4387.55,48.46,1.1,1.07,2013748.0
SPX,20230822,4415.33,4387.55,4418.59,4382.77,4399.77,-12.22,-0.28,0.81,1905849.0
SPX,20230821,4380.28,4399.77,4407.55,4360.3,4369.71,30.06,0.69,1.08,2057593.0
SPX,20230818,4344.88,4369.71,4381.82,4335.31,4370.36,-0.65,-0.01,1.06,2157859.0
SPX,20230817,4416.32,4370.36,4421.17,4364.83,4404.33,-33.97,-0.77,1.28,2216839.0
SPX,20230816,4433.79,4404.33,4449.95,4403.55,4437.86,-33.53,-0.76,1.05,2001144.0
SPX,20230815,4478.87,4437.86,4478.87,4432.19,4489.72,-51.86,-1.16,1.04,1977158.0
SPX,20230814,4458.13,4489.72,4490.33,4453.44,4464.05,25.67,0.57,0.83,1955913.0
SPX,20230811,4450.69,4464.05,4476.23,4443.98,4468.83,-4.78,-0.11,0.72,1850766.0
SPX,20230810,4487.16,4468.83,4527.37,4457.92,4467.71,1.12,0.03,1.55,2111185.0
SPX,20230809,4501.57,4467.71,4502.44,4461.33,4499.38,-31.67,-0.7,0.91,2046722.0
SPX,20230808,4498.03,4499.38,4503.31,4464.39,4518.44,-19.06,-0.42,0.86,2172253.0
SPX,20230807,4491.58,4518.44,4519.84,4491.15,4478.03,40.41,0.9,0.64,2055431.0
SPX,20230804,4513.96,4478.03,4540.34,4474.55,4501.89,-23.86,-0.53,1.46,2386696.0
SPX,20230803,4494.27,4501.89,4519.49,4485.54,4513.39,-11.5,-0.25,0.75,2351421.0
SPX,20230802,4550.93,4513.39,4550.93,4505.75,4576.73,-63.34,-1.38,0.99,2466208.0
SPX,20230801,4578.83,4576.73,4584.62,4567.53,4588.96,-12.23,-0.27,0.37,2172700.0
SPX,20230929,4328.18,4288.05,4333.15,4274.86,4299.7,-11.65,-0.27,1.36,2411036.0
SPX,20230928,4269.65,4299.7,4317.27,4264.38,4274.51,25.19,0.59,1.24,2235764.0
SPX,20230927,4282.63,4274.51,4292.07,4238.63,4273.53,0.98,0.02,1.25,2299297.0
SPX,20230926,4312.88,4273.53,4313.01,4265.98,4337.44,-63.91,-1.47,1.08,2129442.0
SPX,20230925,4310.62,4337.44,4338.51,4302.7,4320.06,17.38,0.4,0.83,1858119.0
SPX,20230922,4341.74,4320.06,4357.4,4316.49,4330.0,-9.94,-0.23,0.94,2135953.0
SPX,20230921,4374.36,4330.0,4375.7,4329.17,4402.2,-72.2,-1.64,1.06,2298552.0
SPX,20230920,4452.81,4402.2,4461.03,4401.38,4443.95,-41.75,-0.94,1.34,1976746.0
SPX,20230919,4445.41,4443.95,4449.85,4416.61,4453.53,-9.58,-0.22,0.75,2018270.0
SPX,20230918,4445.13,4453.53,4466.36,4442.11,4450.32,3.21,0.07,0.54,1932361.0
SPX,20230915,4497.98,4450.32,4497.98,4447.21,4505.1,-54.78,-1.22,1.13,4244973.0
SPX,20230914,4487.78,4505.1,4511.99,4478.69,4467.44,37.66,0.84,0.75,2275484.0
SPX,20230913,4462.65,4467.44,4479.39,4453.52,4461.9,5.54,0.12,0.58,2268926.0
SPX,20230912,4473.27,4461.9,4487.11,4456.83,4487.46,-25.56,-0.57,0.67,2184138.0
SPX,20230911,4480.98,4487.46,4490.77,4467.89,4457.49,29.97,0.67,0.51,2165432.0
SPX,20230908,4451.3,4457.49,4473.53,4448.38,4451.14,6.35,0.14,0.57,2076442.0
SPX,20230907,4434.55,4451.14,4457.81,4430.46,4465.48,-14.34,-0.32,0.61,2441135.0
SPX,20230906,4490.35,4465.48,4490.35,4442.38,4496.83,-31.35,-0.7,1.07,2138053.0
SPX,20230905,4510.06,4496.83,4514.29,4496.01,4515.77,-18.94,-0.42,0.4,2128341.0
SPX,20230901,4530.6,4515.77,4541.25,4501.35,4507.66,8.11,0.18,0.89,1958155.0
SPX,20231031,4171.33,4193.8,4195.55,4153.12,4166.82,26.98,0.65,1.02,2701787.0
SPX,20231030,4139.39,4166.82,4177.47,4132.94,4117.37,49.45,1.2,1.08,2600517.0
SPX,20231027,4152.93,4117.37,4156.7,4103.78,4137.23,-19.86,-0.48,1.28,2784711.0
SPX,20231026,4175.99,4137.23,4183.6,4127.9,4186.77,-49.54,-1.18,1.33,2959734.0
SPX,20231025,4232.42,4186.77,4232.42,4181.42,4247.68,-60.91,-1.43,1.2,2665565.0
SPX,20231024,4235.79,4247.68,4259.38,4219.43,4217.04,30.64,0.73,0.95,2472963.0
SPX,20231023,4210.4,4217.04,4255.84,4189.22,4224.16,-7.12,-0.17,1.58,2454582.0
SPX,20231020,4273.85,4224.16,4276.56,4223.03,4278.0,-53.84,-1.26,1.25,2734219.0
SPX,20231019,4321.36,4278.0,4339.54,4269.69,4314.6,-36.6,-0.85,1.62,2635705.0
SPX,20231018,4357.35,4314.6,4364.2,4303.84,4373.2,-58.6,-1.34,1.38,2390659.0
SPX,20231017,4345.23,4373.2,4393.57,4337.54,4373.63,-0.43,-0.01,1.28,2355660.0
SPX,20231016,4342.37,4373.63,4383.33,4342.37,4327.78,45.85,1.06,0.95,2124400.0
SPX,20231013,4360.49,4327.78,4377.1,4311.97,4349.61,-21.83,-0.5,1.5,2302663.0
SPX,20231012,4380.94,4349.61,4385.85,4325.43,4376.95,-27.34,-0.62,1.38,2344769.0
SPX,20231011,4366.59,4376.95,4378.64,4345.34,4358.24,18.71,0.43,0.76,2115648.0
SPX,20231010,4339.75,4358.24,4385.46,4339.64,4335.66,22.58,0.52,1.06,2160881.0
SPX,20231009,4289.02,4335.66,4341.73,4283.79,4308.5,27.16,0.63,1.34,1991525.0
SPX,20231006,4234.79,4308.5,4324.1,4219.55,4258.19,50.31,1.18,2.46,2493423.0
SPX,20231005,4259.31,4258.19,4267.13,4225.91,4263.75,-5.56,-0.13,0.97,2230253.0
SPX,20231004,4233.83,4263.75,4268.5,4220.48,4229.45,34.3,0.81,1.14,2329779.0
SPX,20231003,4269.75,4229.45,4281.15,4216.45,4288.39,-58.94,-1.37,1.51,2430974.0
SPX,20231002,4284.52,4288.39,4300.58,4260.21,4288.05,0.34,0.01,0.94,2419267.0
SPX,20231130,4554.87,4567.8,4569.89,4537.24,4550.58,17.22,0.38,0.72,3541779.0
SPX,20231129,4571.84,4550.58,4587.64,4547.15,4554.89,-4.31,-0.09,0.89,2423616.0
SPX,20231128,4545.55,4554.89,4568.14,4540.51,4550.43,4.46,0.1,0.61,2097873.0
SPX,20231127,4554.86,4550.43,4560.52,4546.32,4559.34,-8.91,-0.2,0.31,2000833.0
SPX,20231124,4555.84,4559.34,4560.31,4552.8,4556.62,2.72,0.06,0.16,883871.63
SPX,20231122,4553.04,4556.62,4568.43,4545.05,4538.19,18.43,0.41,0.52,1886910.0
SPX,20231121,4538.77,4538.19,4542.14,4525.51,4547.38,-9.19,-0.2,0.37,2059444.0
SPX,20231120,4511.7,4547.38,4557.11,4510.36,4514.02,33.36,0.74,1.04,2183095.0
SPX,20231117,4509.55,4514.02,4520.12,4499.66,4508.24,5.78,0.13,0.45,2273204.0
SPX,20231116,4497.08,4508.24,4511.99,4487.83,4502.88,5.36,0.12,0.54,2502114.0
SPX,20231115,4505.3,4502.88,4521.17,4495.31,4495.7,7.18,0.16,0.58,2555968.0
SPX,20231114,4458.97,4495.7,4508.67,4458.97,4411.55,84.15,1.91,1.13,2672132.0
SPX,20231113,4406.66,4411.55,4421.76,4393.82,4415.24,-3.69,-0.08,0.63,1991619.0
SPX,20231110,4364.15,4415.24,4418.03,4353.34,4347.35,67.89,1.56,1.49,2231547.0
SPX,20231109,4391.41,4347.35,4393.4,4343.94,4382.78,-35.43,-0.81,1.13,2361060.0
SPX,20231108,4384.37,4382.78,4391.2,4359.76,4378.38,4.4,0.1,0.72,2285134.0
SPX,20231107,4366.21,4378.38,4386.26,4355.41,4365.98,12.4,0.28,0.71,2273382.0
SPX,20231106,4364.27,4365.98,4372.21,4347.53,4358.34,7.64,0.18,0.57,2177065.0
SPX,20231103,4334.23,4358.34,4373.62,4334.23,4317.78,40.56,0.94,0.91,2683282.0
SPX,20231102,4268.26,4317.78,4319.72,4268.26,4237.86,79.92,1.89,1.21,2808160.0
SPX,20231101,4201.27,4237.86,4245.64,4197.74,4193.8,44.06,1.05,1.14,2804876.0
SPX,20231229,4782.88,4769.83,4788.43,4751.99,4783.35,-13.52,-0.28,0.76,1744617.0
SPX,20231228,4786.44,4783.35,4793.3,4780.98,4781.58,1.77,0.04,0.26,1484576.0
SPX,20231227,4773.45,4781.58,4785.39,4768.9,4774.75,6.83,0.14,0.35,1613388.0
SPX,20231226,4758.86,4774.75,4784.72,4758.45,4754.63,20.12,0.42,0.55,1446123.0
SPX,20231222,4753.92,4754.63,4772.94,4736.77,4746.75,7.88,0.17,0.76,1751108.0
SPX,20231221,4724.29,4746.75,4748.71,4708.35,4698.35,48.4,1.03,0.86,2161613.0
SPX,20231220,4764.73,4698.35,4778.01,4697.82,4768.37,-70.02,-1.47,1.68,2481585.0
SPX,20231219,4743.72,4768.37,4768.69,4743.72,4740.56,27.81,0.59,0.53,2343967.0
SPX,20231218,4725.58,4740.56,4749.52,4725.58,4719.19,21.37,0.45,0.51,2431570.0
SPX,20231215,4714.23,4719.19,4725.53,4704.69,4719.55,-0.36,-0.01,0.44,5291443.0
SPX,20231214,4721.04,4719.55,4738.57,4694.34,4707.09,12.46,0.26,0.94,3861365.0
SPX,20231213,4646.2,4707.09,4709.69,4643.23,4643.7,63.39,1.37,1.43,2968692.0
SPX,20231212,4618.3,4643.7,4643.93,4608.09,4622.44,21.26,0.46,0.78,2348740.0
SPX,20231211,4593.39,4622.44,4623.71,4593.39,4604.37,18.07,0.39,0.66,2421574.0
SPX,20231208,4576.2,4604.37,4609.23,4574.06,4585.59,18.78,0.41,0.77,2307905.0
SPX,20231207,4568.84,4585.59,4590.92,4565.22,4549.34,36.25,0.8,0.56,2457048.0
SPX,20231206,4586.23,4549.34,4590.74,4546.5,4567.18,-17.84,-0.39,0.97,2383220.0
SPX,20231205,4557.25,4567.18,4578.56,4551.68,4569.78,-2.6,-0.06,0.59,2322322.0
SPX,20231204,4564.37,4569.78,4572.37,4546.72,4594.63,-24.85,-0.54,0.56,2465569.0
SPX,20231201,4559.43,4594.63,4599.39,4554.71,4567.8,26.83,0.59,0.98,2505722.0
SPX,20240131,4899.19,4845.65,4906.75,4845.15,4924.97,-79.32,-1.61,1.25,3297264.0
SPX,20240130,4925.89,4924.97,4931.09,4916.27,4927.93,-2.96,-0.06,0.3,2579106.0
SPX,20240129,4892.95,4927.93,4929.31,4887.4,4890.97,36.96,0.76,0.86,2312494.0
SPX,20240126,4888.91,4890.97,4906.69,4881.47,4894.16,-3.19,-0.07,0.52,2388032.0
SPX,20240125,4886.66,4894.16,4898.15,4869.34,4868.55,25.61,0.53,0.59,2903392.0
SPX,20240124,4888.56,4868.55,4903.68,4865.94,4864.6,3.95,0.08,0.78,2675172.0
SPX,20240123,4856.8,4864.6,4866.48,4844.37,4850.43,14.17,0.29,0.46,2388787.0
SPX,20240122,4853.42,4850.43,4868.41,4844.05,4839.81,10.62,0.22,0.5,2633780.0
SPX,20240119,4796.28,4839.81,4842.07,4785.87,4780.94,58.87,1.23,1.18,2758405.0
SPX,20240118,4760.1,4780.94,4785.79,4740.57,4739.21,41.73,0.88,0.95,2591426.0
SPX,20240117,4739.13,4739.21,4744.23,4714.82,4765.98,-26.77,-0.56,0.62,2320341.0
SPX,20240116,4772.35,4765.98,4782.34,4747.12,4783.83,-17.85,-0.37,0.74,2600196.0
SPX,20240112,4791.18,4783.83,4802.4,4768.98,4780.24,3.59,0.08,0.7,2236218.0
SPX,20240111,4792.13,4780.24,4798.5,4739.58,4783.45,-3.21,-0.07,1.23,2320940.0
SPX,20240110,4759.94,4783.45,4790.8,4756.2,4756.5,26.95,0.57,0.73,2160956.0
SPX,20240109,4741.93,4756.5,4765.47,4730.35,4763.54,-7.04,-0.15,0.74,2236453.0
SPX,20240108,4703.7,4763.54,4764.54,4699.82,4697.24,66.3,1.41,1.38,2298968.0
SPX,20240105,4690.57,4697.24,4721.49,4682.11,4688.68,8.56,0.18,0.84,2204800.0
SPX,20240104,4697.42,4688.68,4726.78,4687.53,4704.81,-16.13,-0.34,0.83,2367125.0
SPX,20240103,4725.07,4704.81,4729.29,4699.71,4742.83,-38.02,-0.8,0.62,2462781.0
SPX,20240102,4745.2,4742.83,4754.33,4722.67,4769.83,-27.0,-0.57,0.66,2436433.0
SPX,20240229,5085.36,5096.27,5104.99,5061.89,5069.76,26.51,0.52,0.85,3310290.0
SPX,20240228,5067.2,5069.76,5077.37,5058.35,5078.18,-8.42,-0.17,0.37,2079030.0
SPX,20240227,5074.6,5078.18,5080.69,5057.29,5069.53,8.65,0.17,0.46,2149214.0
SPX,20240226,5093.0,5069.53,5097.66,5068.91,5088.8,-19.27,-0.38,0.56,2248390.0
SPX,20240223,5100.92,5088.8,5111.06,5081.46,5087.03,1.77,0.03,0.58,2256863.0
SPX,20240222,5038.83,5087.03,5094.39,5038.83,4981.8,105.23,2.11,1.12,2575496.0
SPX,20240221,4963.03,4981.8,4983.21,4946.0,4975.51,6.29,0.13,0.75,2254958.0
SPX,20240220,4989.32,4975.51,4993.71,4955.02,5005.57,-30.06,-0.6,0.77,2454587.0
SPX,20240216,5031.13,5005.57,5038.7,4999.52,5029.73,-24.16,-0.48,0.78,2298708.0
SPX,20240215,5003.14,5029.73,5032.72,4999.44,5000.62,29.11,0.58,0.67,2424881.0
SPX,20240214,4976.44,5000.62,5002.52,4956.45,4953.17,47.45,0.96,0.93,2325126.0
SPX,20240213,4967.94,4953.17,4971.3,4920.31,5021.84,-68.67,-1.37,1.02,2581715.0
SPX,20240212,5026.83,5021.84,5048.39,5016.83,5026.61,-4.77,-0.09,0.63,2230538.0
SPX,20240209,5004.17,5026.61,5030.06,5000.34,4997.91,28.7,0.57,0.59,2305689.0
SPX,20240208,4995.16,4997.91,5000.4,4987.09,4995.06,2.85,0.06,0.27,2436612.0
SPX,20240207,4973.05,4995.06,4999.89,4969.05,4954.23,40.83,0.82,0.62,2591207.0
SPX,20240206,4950.16,4954.23,4957.77,4934.88,4942.81,11.42,0.23,0.46,2477503.0
SPX,20240205,4957.19,4942.81,4957.19,4918.09,4958.61,-15.8,-0.32,0.79,2584806.0
SPX,20240202,4916.06,4958.61,4975.29,4907.99,4906.19,52.42,1.07,1.37,2791774.0
SPX,20240201,4861.11,4906.19,4906.97,4853.52,4845.65,60.54,1.25,1.1,2808069.0
SPX,20240328,5248.03,5254.35,5264.85,5245.82,5248.49,5.86,0.11,0.36,2400061.0
SPX,20240327,5226.31,5248.49,5249.26,5213.92,5203.58,44.91,0.86,0.68,2275362.0
SPX,20240326,5228.85,5203.58,5235.16,5203.42,5218.19,-14.61,-0.28,0.61,2254197.0
SPX,20240325,5219.52,5218.19,5229.09,5216.09,5234.18,-15.99,-0.31,0.25,2083558.0
SPX,20240322,5242.48,5234.18,5246.09,5229.87,5241.53,-7.35,-0.14,0.31,2009116.0
SPX,20240321,5253.43,5241.53,5261.1,5240.66,5224.62,16.91,0.32,0.39,2513703.0
SPX,20240320,5181.69,5224.62,5226.19,5171.55,5178.51,46.11,0.89,1.06,2293911.0
SPX,20240319,5139.09,5178.51,5180.31,5131.59,5149.42,29.09,0.56,0.95,2206625.0
SPX,20240318,5154.77,5149.42,5175.6,5145.47,5117.09,32.33,0.63,0.59,2395482.0
SPX,20240315,5123.31,5117.09,5136.86,5104.35,5150.48,-33.39,-0.65,0.63,5156068.0
SPX,20240314,5175.14,5150.48,5176.85,5123.3,5165.31,-14.83,-0.29,1.04,2653396.0
SPX,20240313,5173.49,5165.31,5179.14,5151.88,5175.27,-9.96,-0.19,0.53,2415913.0
SPX,20240312,5134.3,5175.27,5179.87,5114.48,5117.94,57.33,1.12,1.28,2294319.0
SPX,20240311,5111.96,5117.94,5124.66,5091.14,5123.69,-5.75,-0.11,0.65,2207491.0
SPX,20240308,5164.46,5123.69,5189.26,5117.5,5157.36,-33.67,-0.65,1.39,2430071.0
SPX,20240307,5132.38,5157.36,5165.62,5128.21,5104.76,52.6,1.03,0.73,2359269.0
SPX,20240306,5108.03,5104.76,5127.97,5092.22,5078.65,26.11,0.51,0.7,2604927.0
SPX,20240305,5110.52,5078.65,5114.54,5056.82,5130.95,-52.3,-1.02,1.12,2704130.0
SPX,20240304,5130.99,5130.95,5149.67,5127.18,5137.08,-6.13,-0.12,0.44,2818870.0
SPX,20240301,5098.51,5137.08,5140.33,5094.16,5096.27,40.81,0.8,0.91,2453221.0
SPX,20240430,5103.78,5035.69,5110.83,5035.31,5116.17,-80.48,-1.57,1.48,2776658.0
SPX,20240429,5114.13,5116.17,5123.49,5088.65,5099.96,16.21,0.32,0.68,2337163.0
SPX,20240426,5084.65,5099.96,5114.62,5073.14,5048.42,51.54,1.02,0.82,2401044.0
SPX,20240425,5019.88,5048.42,5057.75,4990.58,5071.63,-23.21,-0.46,1.32,2691434.0
SPX,20240424,5084.86,5071.63,5089.48,5047.02,5070.55,1.08,0.02,0.84,2523336.0
SPX,20240423,5028.85,5070.55,5076.12,5027.96,5010.6,59.95,1.2,0.96,2311654.0
SPX,20240422,4987.33,5010.6,5038.84,4969.4,4967.23,43.37,0.87,1.4,2348891.0
SPX,20240419,5005.44,4967.23,5019.02,4953.56,5011.12,-43.89,-0.88,1.31,2733303.0
SPX,20240418,5031.52,5011.12,5056.66,5001.89,5022.21,-11.09,-0.22,1.09,2206949.0
SPX,20240417,5068.97,5022.21,5077.96,5007.25,5051.41,-29.2,-0.58,1.4,2289243.0
SPX,20240416,5064.59,5051.41,5079.84,5039.83,5061.82,-10.41,-0.21,0.79,2334072.0
SPX,20240415,5149.67,5061.82,5168.43,5052.47,5123.41,-61.59,-1.2,2.26,2305702.0
SPX,20240412,5171.51,5123.41,5175.03,5107.94,5199.06,-75.65,-1.46,1.29,2409340.0
SPX,20240411,5172.95,5199.06,5211.78,5138.77,5160.64,38.42,0.74,1.41,2204862.0
SPX,20240410,5167.88,5160.64,5178.43,5138.7,5209.91,-49.27,-0.95,0.76,2288235.0
SPX,20240409,5217.03,5209.91,5224.81,5160.78,5202.39,7.52,0.14,1.23,2025386.0
SPX,20240408,5211.37,5202.39,5219.57,5197.35,5204.34,-1.95,-0.04,0.43,2006990.0
SPX,20240405,5158.95,5204.34,5222.18,5157.21,5147.21,57.13,1.11,1.26,2201732.0
SPX,20240404,5244.05,5147.21,5256.59,5146.06,5211.49,-64.28,-1.23,2.12,2533977.0
SPX,20240403,5194.37,5211.49,5228.75,5194.37,5205.81,5.68,0.11,0.66,2291920.0
SPX,20240402,5204.29,5205.81,5208.34,5184.05,5243.77,-37.96,-0.72,0.46,2404999.0
SPX,20240401,5257.97,5243.77,5263.95,5229.2,5254.35,-10.58,-0.2,0.66,1992072.0
SPX,20240531,5243.21,5277.51,5280.33,5191.68,5235.48,42.03,0.8,1.69,3930923.0
SPX,20240530,5259.77,5235.48,5260.21,5222.1,5266.95,-31.47,-0.6,0.72,2316855.0
SPX,20240529,5278.73,5266.95,5282.27,5262.7,5306.04,-39.09,-0.74,0.37,2213573.0
SPX,20240528,5315.91,5306.04,5315.91,5280.89,5304.72,1.32,0.02,0.66,2103027.0
